chr,loc,cms_score,gene_name
5,121315411,-11.4164,"LOX,SRFBP1"
5,114827150,-11.4164,"FEM1C,TICAM2,TMED7-TICAM2"
5,107512101,-11.4164,FBXL17
3,103416159,-11.4411,
11,59871862,-11.4607,"MS4A2,MS4A3,MS4A4E,MS4A6A,OOSP2"
6,122198028,-11.4946,
9,108238027,-11.5017,"FKTN,FSD1L,SLC44A1"
6,169238146,-11.5017,LOC105378146
2,114766432,-11.5079,"ACTR3,LINC01191,LOC100499194"
8,83624985,-11.5263,
10,39051731,-11.5296,ACTR3BP5
18,21929707,-11.5316,"IMPACT,MIR320C2,OSBPL1A"
4,164058512,-11.5443,"MIR4454,NAF1"
12,133780309,-11.5443,"ANHX,ZNF10,ZNF140,ZNF268,ZNF891"
4,163012287,-11.556,"FSTL5,LOC101928052"
17,9618362,-11.556,"CFAP52,DHRS7C,GSG1L2,USP43"
12,55133392,-11.5879,DCD
20,59425334,-11.5929,
3,63999312,-11.6125,"ATXN7,LINC00994,PRICKLE2,PRICKLE2-AS1,PRICKLE2-AS2,PSMD6,PSMD6-AS2"
8,122637873,-11.6387,"HAS2,HAS2-AS1"
15,90068717,-11.6597,"LINC00928,RHCG,TICRR"
15,81423843,-11.6597,"CFAP161,IL16"
15,79067958,-11.6597,"ADAMTS7,LOC646938,MORF4L1"
15,67638658,-11.6597,"AAGAB,IQCH,IQCH-AS1"
15,38718411,-11.6597,"FAM98B,RASGRP1,SPRED1"
15,37715700,-11.6597,
15,36452698,-11.6597,
15,30029315,-11.6597,"LOC100130111,TJP1"
3,40213238,-11.6743,"EIF1B-AS1,MYRIP"
3,187809661,-11.7049,"FLJ42393,LPP,LPP-AS2"
20,10405327,-11.7054,"MKKS,SLX4IP"
9,111600125,-11.7146,"ACTL7A,ACTL7B,ELP1,FAM206A"
20,53053123,-11.7185,DOK5
6,66032503,-11.7388,"EYS,LOC441155"
18,38973504,-11.7388,KC6
14,53908918,-11.7458,
1,152240439,-11.7498,"FLG,FLG-AS1,FLG2,HRNR"
2,26411674,-11.7576,"GAREM2,HADHA,HADHB,RAB10"
6,5011920,-11.758,"CDYL,LYRM4,LYRM4-AS1,PPP1R3G,RPP40"
17,62573964,-11.758,"CEP95,DDX5,MIR3064,MIR5047,POLG2,SMURF2"
16,57471923,-11.7586,"CCDC102A,CCL17,CCL22,CIAPIN1,COQ9,CX3CL1,DOK4,POLR2C"
17,73589707,-11.7656,"CASKIN2,LLGL2,MIR6785,MYO15B,RECQL5,SAP30BP,SMIM5,SMIM6,TMEM94,TSEN54"
4,553406,-11.8167,"ABCA11P,LOC105374338,PDE6B,PIGG,TMEM271,ZNF721"
14,54632386,-11.8232,
14,104409690,-11.8232,"ATP5MPL,LINC00637,PPP1R13B,RD3L,TDRD9"
13,80980393,-11.8341,SPRY2
2,86782635,-11.8398,"CHMP3,KDM3A,RNF103,RNF103-CHMP3"
22,44014859,-11.8548,"EFCAB6,EFCAB6-AS1"
4,101216652,-11.8698,"EMCN,LOC101929353,SNORA101A"
5,93389327,-11.9172,"FAM172A,KIAA0825"
20,33178132,-11.9172,"DYNLRB1,ITCH,MAP1LC3A,PIGU"
20,62696024,-11.9189,"C20orf204,LKAAEAR1,MIR6813,MYT1,NPBWR2,OPRL1,PRPF6,RGS19,SAMD10,SOX18,TCEA2,ZNF512B"
6,35102408,-11.9197,"ANKS1A,SCUBE3,TCP11"
1,154042664,-11.9222,"CREB3L4,JTB,MIR5698,NUP210L,RAB13,RPS27,TPM3"
6,79359268,-11.9419,
10,33179927,-11.9589,"CCDC7,ITGB1,SNORA86"
11,101399510,-11.9624,"MIR3920,TRPC6"
11,72598110,-11.9772,"ATG16L2,FCHSD2,STARD10"
10,76455369,-11.9956,ADK
6,36572340,-11.9995,"CDKN1A,DINOL,MIR3925,PANDAR,RAB44,SRSF3,STK38"
7,74389734,-12.0045,"PMS2P5,RCC1L,STAG3L2"
13,87732951,-12.01,
16,16566210,-12.0147,"NPIPA7,NPIPA8,PKD1P4-NPIPA8"
15,44504115,-12.0147,"CASC4,FRMD5"
6,37843413,-12.0361,ZFAND3
6,102791329,-12.0415,
8,90007817,-12.0549,
1,60904105,-12.0549,LINC01748
1,157640163,-12.0681,"FCRL2,FCRL3,FCRL4"
5,86981259,-12.0829,LINC02488
5,81219473,-12.0829,ATG10
5,66202033,-12.0829,"MAST4,MAST4-AS1"
5,64812790,-12.0829,"ADAMTS6,CENPK,PPWD1,TRIM23"
5,61459886,-12.0829,
5,172501660,-12.0829,"ATP6V0E1,BNIP1,CREBRF,SNORA74B"
5,130984587,-12.0829,"FNIP1,RAPGEF6"
5,127517338,-12.0829,"FBN2,LINC01184,SLC12A2"
5,127258108,-12.0829,"CCDC192,LINC01184"
5,112047821,-12.0829,"APC,LINC02200,LOC102467216"
6,89591074,-12.0906,RNGTT
3,154259990,-12.0906,
2,126774574,-12.0906,LINC01941
4,61403183,-12.0914,
3,118416893,-12.0982,"LOC101926968,LOC105374060"
12,49355036,-12.0987,"ARF3,CCDC65,DDN,DDN-AS1,FKBP11,KMT2D,PRKAG1,RND1,WNT1,WNT10B"
14,53533482,-12.1215,"DDHD1,LOC101927620"
7,4051957,-12.1342,SDK1
1,84500554,-12.1551,"PRKACB,TTLL7"
4,108351515,-12.1682,
11,9643820,-12.1682,"SWAP70,WEE1,ZNF143"
11,31335277,-12.1682,"DCDC1,DNAJC24"
2,46303776,-12.1827,PRKCE
13,21541027,-12.1827,"LATS2,LINC00367,XPO4"
1,91615799,-12.2387,
2,226206662,-12.2393,NYAP2
17,59731918,-12.2588,"BRIP1,NACA2"
1,64685379,-12.2742,"ROR1,UBE2U"
7,75251405,-12.2987,"HIP1,PMS2P3"
3,140320865,-12.3069,"CLSTN2,CLSTN2-AS1,TRIM42"
7,152429995,-12.3187,"ACTR3B,XRCC2"
4,178472338,-12.3199,
10,115680935,-12.3304,"DCLRE1A,NHLRC2"
8,100238329,-12.3399,VPS13B
6,159583082,-12.3399,"FNDC1,LOC101929122"
1,89568518,-12.3399,"GBP1,GBP2,GBP3,GBP4,GBP7"
1,114531480,-12.3399,"AP4B1,AP4B1-AS1,DCLRE1B,HIPK1,HIPK1-AS1,OLFML3"
12,46344715,-12.3501,"ARID2,SCAF11"
3,39536147,-12.3609,"MOBP,RPSA,SLC25A38,SNORA6,SNORA62"
9,34156269,-12.3714,"DCAF12,KIF24,UBAP1"
2,20879657,-12.3714,"GDF7,HS1BP3,HS1BP3-IT1,LDAH"
4,123740570,-12.3731,"BBS12,CETN4P,FGF2,NUDT6"
3,112025437,-12.3784,"CD200,LOC105374042,SLC9C1"
7,113372690,-12.3788,
11,89463218,-12.4035,"FOLH1B,TRIM49,TRIM77"
17,31027834,-12.4062,MYO1D
2,20311929,-12.4063,"LAPTM4A,MATN3,SDC1"
2,144602744,-12.4063,"ARHGAP15,LOC101928386"
10,103842135,-12.4186,"ARMH3,HPS6,LDB1,NOLC1,PPRC1"
3,170446776,-12.4309,SLC7A14-AS1
9,91491355,-12.4387,
17,59967940,-12.4641,"BRIP1,INTS2,MED13"
13,36723016,-12.4641,"CCDC169,CCDC169-SOHLH2,DCLK1,SOHLH2"
1,213582530,-12.4641,
20,81979,-12.4761,"DEFB125,DEFB126,DEFB127,DEFB128"
8,65831784,-12.4793,
3,158194534,-12.4793,"LOC100996447,MLF1,RSRC1,UC.134"
6,97601282,-12.5044,"KLHL32,MIR548H3,MMS22L"
6,73990870,-12.5116,"DPPA5,KCNQ5,KHDC1,KHDC1L,KHDC3L,OOEP"
18,5058945,-12.5116,"AKAIN1,LINC01892"
3,180558231,-12.5249,"FXR1,LOC101928882"
6,103247618,-12.5356,
4,158330281,-12.5364,GRIA2
12,79820811,-12.5447,"MIR1252,SYT1"
4,61031430,-12.556,
5,89411708,-12.5674,"LINC01339,MIR3660"
1,84278976,-12.5674,"LINC01725,LOC101927560,TTLL7"
10,74981057,-12.5723,"CFAP70,DNAJC9,DNAJC9-AS1,ECD,FAM149B1,MRPS16,NUDT13,SNORA11F"
1,245031470,-12.5791,"COX20,HNRNPU,LOC101928068,SNORA100"
7,137656210,-12.5911,"CREB3L2,LOC100130880"
15,59645772,-12.5978,"FAM81A,MYO1E"
15,59310892,-12.5978,"CCNB2,RNF111,SLTM"
15,48997389,-12.5978,"CEP152,FBN1"
11,74407896,-12.6001,"CHRDL2,MIR4696,POLD3,RNF169"
9,129171333,-12.6098,"MVB12B,NRON"
17,50495206,-12.6134,LINC01982
1,38018536,-12.6191,"DNALI1,GNL2,LINC01137,MEAF6,MIR5581,MIR6732,RSPO1,SNIP1,ZC3H12A"
3,155200071,-12.6511,"PLCH1,PLCH1-AS2"
2,114570633,-12.6566,"ACTR3,ACTR3-AS1,MIR4782,SLC35F5"
6,4227593,-12.6631,"C6orf201,ECI2,LOC100507506,LOC102724096"
13,21294735,-12.6768,"EEF1AKMT1,IFT88,IL17D,XPO4"
13,68267632,-12.6901,
20,30989364,-12.6996,"ASXL1,KIF3B,NOL4L"
16,51539228,-12.6996,
18,5316702,-12.7005,"EPB41L3,LINC00526,LINC00667,ZBTB14"
3,42968081,-12.7262,"ACKR2,CYP8B1,GASK1A,KRBOX1,KRBOX1-AS1,ZNF662"
20,4482150,-12.7262,
8,121342090,-12.7279,"COL14A1,MRPL13"
5,87393754,-12.7378,TMEM161B
5,86715452,-12.7378,"CCNH,LOC644285,RASA1"
5,62255807,-12.7378,
5,45195943,-12.7378,HCN1
1,66387137,-12.7437,PDE4B
12,116634136,-12.7493,"MED13L,MIR620"
9,73692589,-12.7512,TRPM3
3,185398445,-12.7512,"IGF2BP2,IGF2BP2-AS1,MIR548AQ,SENP2"
1,60773249,-12.7531,
20,35912494,-12.7538,"GHRH,MANBAL,RPN2,SRC"
1,216509506,-12.7572,USH2A
11,105805586,-12.8086,"GRIA4,MSANTD4"
4,129025754,-12.8144,"ABHD18,LARP1B"
15,77681309,-12.8254,"HMG20A,PEAK1"
19,58802349,-12.8273,"A1BG,A1BG-AS1,ERVK3-1,LOC105372480,LOC105372483,MIR4754,MIR6806,RPS5,ZNF274,ZNF497,ZNF544,ZNF8,ZNF8-ERVK3-1,ZNF837,ZSCAN22"
10,71213650,-12.8274,"HK1,TACR2,TSPAN15"
6,66563021,-12.8301,SLC25A51P1
2,26264436,-12.8567,"KIF3C,RAB10"
6,69131836,-12.8635,LINC02549
12,26918232,-12.8721,ITPR2
2,106851024,-12.8814,UXS1
9,133000017,-12.8983,"GPR107,GPRACR,HMCN2,NCS1"
22,19267580,-12.9006,"CLTCL1,HIRA"
15,59012608,-12.9054,"ADAM10,HSP90AB4P,LOC101928725,MINDY2"
3,130440398,-12.9241,"COL6A6,PIK3R4"
20,32969092,-12.9565,"AHCY,ITCH,MIR644A"
7,76454387,-12.9569,
10,47965034,-12.9569,
16,71993558,-12.9595,"DHODH,HP,IST1,PKD1L3,ZNF821"
11,19737562,-12.9595,"LOC100126784,MIR4694,NAV2"
17,53354274,-12.972,HLF
7,57876541,-13.0033,
4,150003084,-13.0047,LINC02355
9,30337556,-13.0062,LINC01242
6,81040063,-13.0261,BCKDHB
8,25099518,-13.0273,DOCK5
6,84988406,-13.0389,CEP162
10,20472878,-13.0482,PLXDC2
7,101642317,-13.052,CUX1
9,128788957,-13.0541,PBX3
6,103982865,-13.0583,
2,142967393,-13.0816,LRP1B
6,117817555,-13.0833,"DCBLD1,GOPC,ROS1"
18,72718614,-13.0846,ZNF407
8,87897154,-13.0852,CNBD1
15,44798679,-13.0852,"CASC4,CTDSPL2,EIF3J,EIF3J-DT,SPG11"
1,190497959,-13.0871,"BRINP3,LINC01351,LINC01720"
1,220265161,-13.0982,"BPNT1,EPRS,IARS2,MIR194-1,MIR215,RAB3GAP2,RNU5F-1"
8,69932532,-13.0991,LINC01592
6,64241844,-13.1087,PTP4A1
2,49221781,-13.1194,"FSHR,MIR548BA"
13,56190061,-13.1194,
9,120823744,-13.1292,
2,242677184,-13.1292,"ATG4B,D2HGDH,DTYMK,GAL3ST2,ING5,NEU4"
11,22809464,-13.1298,"CCDC179,GAS2,SVIP"
9,112878104,-13.1368,"AKAP2,C9orf152,PALM2-AKAP2"
4,20268095,-13.1378,SLIT2
10,87653441,-13.1441,GRID1
8,79059629,-13.1587,
7,106615579,-13.1587,"PIK3CG,PRKAR2B"
6,13488244,-13.1587,"GFOD1,SIRT5"
6,158786738,-13.1614,"SNORA116,TULP4"
6,58318147,-13.1684,"GUSBP4,LINC00680,LINC00680-GUSBP4"
7,117356173,-13.1712,"CFTR,CTTNBP2"
1,243572480,-13.1712,"AKT3,MIR4677,SDCCAG8"
7,62531819,-13.1767,
7,122136472,-13.1788,CADPS2
17,31787789,-13.2006,"AA06,ASIC2"
3,151933224,-13.2027,"LOC101928166,MBNL1,MBNL1-AS1"
4,87856353,-13.2154,"AFF1,AFF1-AS1,C4orf36,SLC10A6"
10,43267905,-13.224,"BMS1,LINC01518,LOC101929445,LOC105378269,LOC283028"
6,115199089,-13.2341,
10,49393002,-13.2346,FRMPD2
9,101631015,-13.2456,"ANKS6,COL15A1,GALNT12"
20,30706440,-13.2475,"CCM2L,HCK,PLAGL2,POFUT1,TM9SF4,TSPY26P"
1,210363254,-13.2613,"SERTAD4,SERTAD4-AS1,SYT14"
3,185080745,-13.2635,MAP3K13
9,122985077,-13.2641,MIR147A
19,22344687,-13.2657,"ZNF257,ZNF676"
17,43994763,-13.2722,"CRHR1,LINC02210-CRHR1,MAPT,MAPT-AS1,MAPT-IT1,SPPL2C,STH"
3,157369017,-13.2779,PQLC2L
3,157915595,-13.2782,"RSRC1,SHOX2"
2,49587343,-13.2899,
14,20435545,-13.3092,"OR4K1,OR4K13,OR4K14,OR4K15,OR4K2,OR4K3,OR4K5,OR4L1,OR4Q2"
6,122996958,-13.3361,"FABP7,PKIB"
15,44821843,-13.3361,"CTDSPL2,EIF3J,EIF3J-DT,SPG11"
20,53412148,-13.3454,
2,51186381,-13.3465,"LOC730100,NRXN1"
13,55428049,-13.3553,
2,27801493,-13.3993,"C2orf16,CCDC121,FNDC4,GCKR,GPN1,IFT172,SLC4A1AP,SUPT7L,ZNF512"
13,55134426,-13.4052,
6,50598963,-13.4372,TFAP2D
6,93223429,-13.4411,
3,160373993,-13.4411,"ARL14,KPNA4,PPM1L"
3,160653798,-13.4629,PPM1L
4,66148979,-13.4644,EPHA5
20,53682524,-13.4787,
2,24009163,-13.4787,"ATAD2B,KLHL29"
14,102409634,-13.4787,"DYNC1H1,PPP2R5C"
6,63584409,-13.4801,
4,172289225,-13.4827,
14,54442971,-13.4854,"BMP4,MIR5580"
9,97630271,-13.4874,"C9orf3,LOC101928119,MIR2278"
5,126532961,-13.4923,MEGF10
3,133997360,-13.5023,"AMOTL2,LINC02004,MIR6827,RYK"
15,90218666,-13.5023,"KIF7,MESP1,PEX11A,PLIN1,TICRR,WDR93"
15,81838123,-13.5023,
15,69402582,-13.5023,"EWSAT1,GLCE,MIR548H4,NOX5"
15,68333744,-13.5023,PIAS1
15,47921539,-13.5023,SEMA6D
3,410709,-13.5047,"CHL1,CHL1-AS1"
5,93124129,-13.5064,"FAM172A,POU5F2"
5,88574466,-13.5064,MEF2C-AS1
2,178946168,-13.5133,"PDE11A,RBM45"
13,112212132,-13.5143,LINC02337
4,112788145,-13.5328,
2,87754153,-13.5328,CYTOR
3,16283030,-13.5507,"DPH3,GALNT15,OXNAD1,RFTN1"
12,80019427,-13.5625,PAWR
13,53647048,-13.5789,"LINC01065,OLFM4"
1,148789141,-13.5851,"LOC101927429,NBPF25P,PPIAL4D,PPIAL4E,PPIAL4F"
4,141045673,-13.5852,"LOC101927516,MAML3"
11,29135383,-13.5852,
18,44569222,-13.6005,"ELOA2,ELOA3,ELOA3B,ELOA3C,ELOA3D,HDHD2,KATNAL2,PIAS2"
3,145941712,-13.6046,"PLOD2,PLSCR4"
11,19157686,-13.6046,"CSRP3,E2F8,MRGPRX2,ZDHHC13"
4,95955095,-13.6065,BMPR1B
9,40736012,-13.636,"FAM74A3,LOC105379450,SPATA31A3,ZNF658"
7,98439544,-13.636,"MIR3609,SCARNA28,TMEM130,TRRAP"
10,82472753,-13.6566,"LOC105378386,SH2D4B"
13,73426027,-13.6633,"BORA,DIS3,PIBF1"
17,73644994,-13.6689,"ITGB4,LLGL2,MYO15B,RECQL5,SAP30BP,SMIM5,SMIM6"
7,109814643,-13.6847,
21,21426535,-13.6867,
16,49800318,-13.6867,ZNF423
6,115417805,-13.6895,
6,41472281,-13.6899,"FOXP4,FOXP4-AS1,LINC01276,MIR4641"
3,43512122,-13.6986,ANO10
9,110467000,-13.7104,
1,209324579,-13.7144,
8,87563878,-13.7154,"CNGB3,CPNE3,RMDN1,WWP1"
8,34510589,-13.7189,
1,184464796,-13.7189,C1orf21
2,63672375,-13.7271,WDPCP
13,49187611,-13.7271,"CYSLTR2,LINC00462,RCBTB2"
20,31066078,-13.7291,"ASXL1,LOC101929698,NOL4L"
2,64154635,-13.7304,"UGP2,VPS54"
6,4992824,-13.754,"CDYL,LYRM4,LYRM4-AS1,PPP1R3G,RPP40"
1,87921397,-13.7703,LINC01364
2,24840930,-13.772,NCOA1
4,48619977,-13.7792,FRYL
8,138349597,-13.7833,LOC101927915
7,106383884,-13.7833,CCDC71L
3,36146799,-13.7844,
8,126333632,-13.786,NSMCE2
3,115803711,-13.786,LSAMP
12,62958357,-13.7954,"LINC01465,MIRLET7I,MON2,PPM1H"
8,125136542,-13.8106,"FER1L6,FER1L6-AS1,FER1L6-AS2,LOC101927588"
6,136491659,-13.8106,"BCLAF1,LOC644135,MTFR2,PDE7B"
19,2939289,-13.8117,"TLE2,TLE6,ZNF555,ZNF556,ZNF57,ZNF77"
3,110114149,-13.8126,
4,16811186,-13.8219,LDB2
11,121136458,-13.8219,"SC5D,TECTA"
12,40789904,-13.8386,"LRRK2,MUC19"
18,26730357,-13.8578,
8,58266339,-13.8649,"LINC00588,LOC101929488,LOC286177"
4,187669929,-13.8782,FAT1
10,36599973,-13.8897,
12,32958458,-13.9108,"DNM1L,PKP2,YARS2"
1,189158604,-13.933,
16,54150408,-13.9435,"FTO,FTO-IT1"
7,24670739,-13.9457,"GSDME,MPP6"
3,39100201,-13.9574,"CSRNP1,GORASP1,MIR6822,SCN11A,TTC21A,WDR48"
2,110863055,-13.9574,"MALL,MIR4267,MIR4436B1,MIR4436B2,NPHP1"
12,60673844,-13.9574,
8,99929455,-13.9651,"OSR2,STK3,VPS13B"
7,123174719,-13.9651,"ASB15,IQUB,LOC102724555,NDUFA5"
22,27277262,-13.9651,"LINC01422,LOC110091768"
19,59087479,-13.9703,"CENPBD1P1,CHMP2A,MIR6807,MZF1,MZF1-AS1,SLC27A5,TRIM28,UBE2M,ZBTB45,ZNF446"
10,80850976,-13.9818,"ZMIZ1,ZMIZ1-AS1"
4,67839285,-13.9879,
9,2626260,-13.9982,"KCNV2,VLDLR,VLDLR-AS1"
10,103477817,-13.9989,"FBXW4,FGF8,NPM3,OGA"
2,25669517,-14.0025,DTNB
10,28713316,-14.0241,"LOC105376468,WAC-AS1"
8,81490424,-14.0328,"ZBTB10,ZNF704"
3,37568530,-14.0568,"C3orf35,ITGA9"
6,120729043,-14.0625,
11,15775358,-14.0625,LOC102724957
17,16548750,-14.0652,"CCDC144A,ZNF287,ZNF624"
17,16897420,-14.0758,"LINC02090,LOC284191,MPRIP,TBC1D27P,TNFRSF13B"
6,80998385,-14.1038,BCKDHB
18,26498731,-14.1076,
20,18471249,-14.12,"DTD1,DZANK1,MIR3192,POLR3F,RBBP9,SEC23B,SMIM26"
4,53398016,-14.131,USP46
12,17404212,-14.1408,
1,26224633,-14.143,"AUNIP,LOC646471,MIR3917,MTFR1L,PAFAH2,PAQR7,SELENON,STMN1"
10,51565548,-14.1835,"AGAP7P,MSMB,NCOA4,SNORA74C-1,SNORA74C-2,TIMM23,TIMM23B,TIMM23B-AGAP6"
8,94872107,-14.1836,"MIR378D2,PDP1,TMEM67"
14,53678165,-14.1836,"DDHD1,LOC101927620"
13,61790977,-14.1836,MIR3169
1,96270764,-14.1836,
1,90997562,-14.1836,
6,127322718,-14.185,
4,105167532,-14.1883,
1,83490161,-14.1945,"LINC01361,LINC01362"
11,112788472,-14.2029,"LOC101928847,NCAM1"
22,22251514,-14.2089,"LOC100286925,MAPK1,PPM1F,PRAMENP,TOP3B"
3,42291281,-14.2098,"CCK,TRAK1"
15,95614171,-14.2155,
15,94732126,-14.2155,LINC01581
15,58390376,-14.2155,"ALDH1A2,AQP9,LOC283665"
15,53803932,-14.2155,WDR72
15,41276147,-14.2155,"CHAC1,DLL4,INO80,LOC105370943,VPS18"
15,35537203,-14.2155,ANP32AP1
15,102479287,-14.2155,"DDX11L9,FAM138E,LOC102725121,MIR1302-10,MIR1302-11,MIR1302-2,MIR1302-9,MIR6859-1,MIR6859-2,MIR6859-3,MIR6859-4,OR4F13P,OR4F4,WASH3P"
9,70871642,-14.2173,"CBWD3,CBWD5,FOXD4L3,PGM5-AS1"
4,150517194,-14.2179,IQCM
2,114099799,-14.2276,"CBWD2,PAX8,PAX8-AS1"
17,48663571,-14.2307,"ABCC3,CACNA1G,CACNA1G-AS1,EPN3,LOC105371824,MYCBPAP,SPATA20"
5,78473452,-14.2423,"BHMT,BHMT2,JMY"
5,131479699,-14.2423,"CSF2,IL3,MIR6830,P4HA2,P4HA2-AS1"
3,138496809,-14.2436,PIK3CB
7,136252698,-14.2524,
6,8351063,-14.2608,"LOC100506207,SLC35B3"
6,20820196,-14.2616,CDKAL1
12,24670639,-14.265,"LINC00477,SOX5"
1,53238324,-14.2711,"COA7,ZYG11A,ZYG11B"
2,59790035,-14.2739,
2,212337675,-14.2842,ERBB4
13,39055363,-14.2842,"LINC00366,LINC00437"
4,123539034,-14.294,"IL21,IL21-AS1"
4,88668483,-14.3087,"DMP1,IBSP,MEPE"
1,191181298,-14.3151,LINC01680
4,145243175,-14.3266,
4,93505518,-14.3334,GRID2
22,26507010,-14.3336,"MYO18B,SEZ6L"
1,181016774,-14.3367,"IER5,KIAA1614-AS1,MR1,STX6"
16,31834198,-14.3415,"VN1R3,ZNF267,ZNF720"
13,110435953,-14.3415,"IRS2,LINC00676"
2,66911948,-14.3533,"LINC01797,LINC01798"
1,195155630,-14.3533,
10,110110840,-14.3597,
18,39365733,-14.3627,
17,31830374,-14.3937,"AA06,ASIC2"
2,141192308,-14.4029,LRP1B
2,39041928,-14.4083,"DHX57,GALM,GEMIN6,MORN2,SRSF7"
13,85439956,-14.4085,SNORA107
6,67033683,-14.4167,
2,139437445,-14.4186,NXPH2
3,43907170,-14.4291,
20,18227700,-14.4313,"KAT14,ZNF133"
17,47662589,-14.4409,"LOC100288866,MIR6165,NGFR,NXPH3,SPOP"
17,41937492,-14.4409,"CD300LG,CFAP97D1,DUSP3,FAM215A,LINC01976,MPP2,MPP3,PPY,PYY"
11,30177227,-14.4409,FSHB
10,66477853,-14.4424,
3,175843163,-14.4655,
8,113229425,-14.4775,CSMD3
14,103677353,-14.4943,"LINC00605,LINC00677,TNFAIP2"
9,20319469,-14.5052,"MIR4473,MLLT3"
7,99451373,-14.5086,"CYP3A4,CYP3A43,GJC3,OR2AE1,TRIM4"
7,81146540,-14.5086,"LOC100128317,LOC105369146"
9,36302633,-14.5154,"CLTA,GNE,RNF38"
7,116895106,-14.5333,"ST7,ST7-OT3,WNT2"
1,164513323,-14.5445,PBX1
4,173401451,-14.5473,GALNTL6
7,129002607,-14.5586,"AHCYL2,STRIP2"
13,105014116,-14.5678,
9,984220,-14.5784,"DMRT1,DMRT2,DMRT3,LINC01230"
7,117526330,-14.5784,CTTNBP2
8,70208550,-14.6029,
18,4996961,-14.6115,LINC01892
1,1069425,-14.6335,"AGRN,B3GALT6,C1orf159,LINC01342,LOC100288175,MIR200A,MIR200B,MIR429,RNF223,SDF4,TNFRSF18,TNFRSF4,TTLL10"
1,191703080,-14.6366,
4,150394337,-14.6528,IQCM
7,118545204,-14.6567,
4,188198094,-14.6567,"LINC02374,LINC02514,LOC339975"
1,116430696,-14.6567,"LINC01649,LOC101928977,NHLH2,SLC22A15"
8,105033565,-14.668,RIMS2
2,215376176,-14.668,"VWC2L,VWC2L-IT1"
2,41728259,-14.6766,
2,229028067,-14.6766,SPHKAP
2,135156659,-14.6766,"MGAT5,TMEM163"
16,30355997,-14.6766,"CD2BP2,DCTPP1,MYLPF,NPIPB12,NPIPB13,SEPHS2,SEPT1,SMG1P5,SNORA80C,TBC1D10B,ZNF48,ZNF771"
11,123714925,-14.6766,"OR4D5,OR6M1,OR6T1,OR6X1,OR8D4,TMEM225"
13,95273447,-14.6783,"DCT,GPR180,LOC101927248,LOC112268114,SOX21,SOX21-AS1,TGDS"
12,63627196,-14.6868,AVPR1A
2,69811475,-14.6964,"AAK1,ANXA4,SNORA36C"
2,21251040,-14.6977,"APOB,TDRD15"
9,40804103,-14.6999,"FAM74A3,SPATA31A3,ZNF658"
9,127223053,-14.6999,"NR5A1,NR6A1,PSMB7"
11,60779828,-14.6999,"CD5,CD6,SLC15A3,TMEM109,TMEM132A"
1,119186749,-14.7011,
1,96566045,-14.7016,LOC102723661
18,41629364,-14.7058,
17,49397484,-14.7179,"LINC02071,LINC02072,MBTD1,UTP18"
11,9899134,-14.7278,"LOC101928008,SBF2,SBF2-AS1"
10,38506825,-14.7398,"LOC100129055,ZNF37A"
2,231514872,-14.7431,"CAB39,LINC01907"
3,111966902,-14.7433,"CD200,LOC105374042,SLC9C1"
18,40719321,-14.7433,RIT2
1,228203911,-14.7437,"ARF1,C1orf35,LOC100506571,LOC107985355,MIR3620,MIR5008,MRPL55,WNT3A,WNT9A"
4,73000885,-14.7484,NPFFR2
6,133977328,-14.7563,TARID
18,72045238,-14.7586,"C18orf63,CYB5A,DIPK1C,LINC01922"
16,31708439,-14.7604,"CLUHP3,ZNF720"
10,65507572,-14.7604,
15,41799079,-14.7614,"ITPKA,LTK,RPAP1,RTF1,TYRO3"
3,112399350,-14.7625,"CCDC80,LINC01279,LINC02042,SLC35A5"
4,101601143,-14.7678,LINC01216
17,15728969,-14.7678,"CDRT15P2,LINC02087,MEIS3P1,TBC1D26"
1,148823720,-14.7701,"DRD5P2,LOC101060524,LOC101927429,NBPF25P,PPIAL4D,PPIAL4E,PPIAL4F"
6,75747343,-14.7771,"COL12A1,SNORD156"
11,18435700,-14.7771,"GTF2H1,HPS5,LDHA,LDHAL6A,LDHC,TSG101"
20,14501602,-14.785,"MACROD2,MACROD2-IT1"
10,104241366,-14.785,"ACTR1A,C10orf95,CUEDC2,FBXL15,GBF1,MFSD13A,MIR146B,NFKB2,PSD,RPARP-AS1,SUFU"
7,85572615,-14.7859,
10,28530172,-14.7859,"MIR8086,MPP7"
1,159103988,-14.7925,"ACKR1,AIM2,CADM3,CADM3-AS1,IFI16"
20,18770528,-14.8001,"C20orf78,DTD1,LINC00652,LOC100270804,LOC101929526,SCP2D1"
13,85335896,-14.804,SNORA107
2,157214386,-14.8055,"FLJ46875,GPD2,NR4A2"
8,15422396,-14.8087,TUSC3
14,57629842,-14.8087,EXOC5
7,64892605,-14.8095,"LOC101929322,ZNF92"
11,37446641,-14.8126,
12,56344283,-14.8182,"CDK2,DGKA,IKZF4,LOC105369781,PMEL,PYM1,RAB5B,RPS26,SUOX"
2,12819623,-14.8191,"MIR3125,TRIB2"
7,79398952,-14.8332,
1,100261952,-14.8393,"AGL,FRRS1,MIR548AA1"
4,39541412,-14.857,"KLB,LIAS,LOC401127,RPL9,SMIM14,UGDH,UGDH-AS1"
3,105082472,-14.857,ALCAM
17,19401733,-14.8726,"RNF112,SLC47A1,SNORA59A,SNORA59B"
3,109464689,-14.8734,
6,92976129,-14.8758,
